src,ref,extra_ref,Facebook_FAIR.6862,SID,raw_score,z_score,z_score_norm,raw_score_norm,annotators
"""Bolivia has the momentum, a spirit of unity and serenity, and is of course expecting with a positive view the outcome,"" said Roberto Calzadilla, a Bolivian diplomat.","""Bolivien hat die Dynamik, den Geist der Einheit und die Gelassenheit und erwartet natürlich mit positiver Sicht das Ergebnis"", sagte Roberto Calzadilla, ein bolivianischer Diplomat.","„Bolivien verfügt über das Momentum, eine Stimmung der Einheit und Gelassenheit, und wartet natürlich mit einer positiven Einstellung auf das Ergebnis,“ sagte Roberto Calzadilla, ein bolivianischer Diplomat.","„Bolivien hat das Momentum, den Geist der Einheit und Gelassenheit und erwartet natürlich mit einem positiven Blick das Ergebnis“, sagte Roberto Calzadilla, ein bolivianischer Diplomat.",610,99.0,0.564545682296793,0.36869412841739413,0.5766972885470859,1
"Many Bolivians will watch the ICJ ruling on big screens across the country, hopeful that the tribunal in The Hague will find in favour of Bolivia's claim that - after decades of fitful talks - Chile is obliged to negotiate granting Bolivia a sovereign outlet to the sea.","Viele Bolivianer werden das Urteil des Internationalen Gerichtshofs auf großen Bildschirmen im ganzen Land verfolgen und hoffen, dass das Tribunal in Den Haag die Behauptung Boliviens für bevorzugt finden wird, dass Chile nach jahrzehntelangen unruhigen Gesprächen verhandeln muss, um Bolivien einen souveränen Zugang zum Meer zu gewähren.","Viele Bolivianer werden das ICJ-Urteil auf großen Leinwänden im ganzen Land verfolgen, und darauf hoffen, dass der Gerichtshof in Den Haag eine Entscheidung zu Gunsten von Boliviens Behauptung, dass, nach Jahrzehnten der unbeständigen Verhandlungen, Chile zu Verhandlungen mit Bolivien über einen eigenstaatlichen Zugang zum Meer verpflichtet wird.","Viele Bolivianer werden das Urteil des IGH auf Großleinwänden im ganzen Land verfolgen, in der Hoffnung, dass das Tribunal in Den Haag Boliviens Behauptung Recht geben wird, dass Chile – nach jahrzehntelangen zähen Gesprächen – verpflichtet ist, zu verhandeln, Bolivien einen souveränen Zugang zum Meer zu gewähren.",611,100.0,0.616957078211429,0.4573513876706568,0.6432092305953999,1
"Evo Morales, Bolivia's charismatic indigenous president - who faces a controversial battle for re-election next year - also has plenty riding on Monday's ruling.","Für Evo Morales, Boliviens charismatischer indigener Präsident – der im nächsten Jahr einem umstrittenen Kampf um die Wiederwahl gegenübersteht – hängt auch überaus viel von der Entscheidung am Montag ab.","Evo Morales, Boliviens charismatischer indigener Präsident – der vor einem kontroversen Kampf um die Wiederwahl im nächsten Jahr steht – hat auch viele Wahlbezirke für die Entscheidung am Montag.","Evo Morales, Boliviens charismatischer indigener Präsident – der sich im nächsten Jahr einem kontroversen Kampf um seine Wiederwahl stellen muss – hat mit dem Urteil vom Montag ebenfalls jede Menge zu tun.",612,99.0,0.564545682296793,0.36869412841739413,0.5766972885470859,1
"""We are very close to returning to the Pacific Ocean,"" he vowed in late August.","„Wir stehen kurz davor, den Zugang zum Pazifischen Ozean zurückzuerlangen“, gelobte er Ende August.","„Wir sind sehr nah dran, zum Pazifischen Ozean zurückzukehren“,  gelobte er Ende August.","„Wir sind der Rückkehr in den Pazifik sehr nahe“, schwor er Ende August.",613,93.5,0.276283004766292,-0.11892079747555619,0.21088160728135874,2
But some analysts believe that the court is unlikely to decide in Bolivia's favour - and that little would change if it did.,"Einige Analysten halten es jedoch für unwahrscheinlich, dass das Gericht zugunsten Boliviens entscheiden wird, und sind der Meinung, dass selbst eine positiver Entscheid für Bolivien keine Änderung herbeiführen wird.","Aber einige Analysten vermuten, dass das Gericht wahrscheinlich nicht zugunsten von Bolivien entscheiden wird – und dass es kaum etwas ändern würde, sollte es das doch tun.","Aber einige Analysten glauben, dass das Gericht wahrscheinlich nicht zugunsten Boliviens entscheiden wird – und dass sich wenig ändern würde, wenn es das täte.",614,100.0,0.616957078211429,0.4573513876706568,0.6432092305953999,1
"The Netherlands-based UN body has no power to award Chilean territory, and has stipulated that it will not determine the outcome of possible talks.","Die niederländische UN-Einrichtung hat keine Befugnis, chilenisches Territorium zu vergeben, und hat festgelegt, dass sie das Ergebnis möglicher Gespräche nicht bestimmen wird.","Das in den Niederlanden ansässige UN-Organ hat keine Befugnis, chilenisches Staatsgebiet zuzuweisen und gab an, es werde keinen Einfluss auf die Ergebnisse eventueller Verhandlungen nehmen.","Das in den Niederlanden ansässige UN-Gremium hat keine Befugnis, chilenisches Territorium zu vergeben, und hat festgelegt, dass es das Ergebnis möglicher Gespräche nicht bestimmen wird.",615,100.0,0.616957078211429,0.4573513876706568,0.6432092305953999,1
"That the ICJ's ruling comes only six months after the final arguments were heard indicates the case ""wasn't complicated,"" said Paz Zárate, a Chilean expert in international law.","Dass das Urteil des Internationalen Gerichtshofs erst sechs Monate nach Anhörung der endgültigen Argumente zustande gekommen ist, zeigt, dass der Fall ""nicht kompliziert"" war, sagte Paz Zárate, ein chilenischer Experte für Völkerrecht.","Dass das Urteil des ICJ schon sechs Monate nach Anhörung der Abschlussplädoyers erfolgt sei, zeige, dass der Fall „nicht kompliziert war”, sagte Paz Zárate, ein chilenischer Experte für internationales Recht.","Dass das Urteil des IGH nur sechs Monate nach der Anhörung der Schlussplädoyers kommt, deutet darauf hin, dass der Fall „nicht kompliziert war“, sagte Paz Zárate, ein chilenischer Experte für internationales Recht.",616,100.0,0.616957078211429,0.4573513876706568,0.6432092305953999,1
"And far from furthering Bolivia's cause, the past four years may have set it back.","Und weit davon entfernt, Boliviens Sache voranzutreiben, könnten die letzten vier Jahre dies zurückgestellt haben.","Fernab davon der Sache Boliviens zu dienen, haben sie die letzten vier Jahre  vielleicht zurückgeworfen.","Und weit davon entfernt, Boliviens Sache zu fördern, könnten die vergangenen vier Jahre sie zurückgeworfen haben.",617,100.0,0.616957078211429,0.4573513876706568,0.6432092305953999,1
"""The issue of access to the sea has been hijacked by the current Bolivian administration,"" said Zárate.","„Die Frage nach dem Meerzugang wird von der derzeitigen bolivianischen Regierung für ihre Zwecke genutzt“, sagte Zárate.","„Die aktuelle bolivianische Regierung riss das Thema des Meereszugangs an sich“, so Zárate.","„Die Frage des Zugangs zum Meer wurde von der gegenwärtigen bolivianischen Administration vereinnahmt“, sagte Zárate.",618,76.0,-0.640916423739847,-1.6704228344076697,-0.9530773785641368,1
"Morales's belligerent rhetoric has sapped any residual Chilean goodwill, she suggested.","Morales kriegerische Rhetorik habe jeden verbleibenden chilenischen Goodwill zerstört, schlug sie vor.","Die kampflustige Rhetorik von Morales hat den restlichen guten Willen der Chilenen untergraben, behauptete sie.","Morales „kriegerische Rhetorik habe jeden Rest chilenischen guten Willens zunichte gemacht, meinte sie.",619,99.0,0.564545682296793,0.36869412841739413,0.5766972885470859,2
"Bolivia and Chile will at some point continue to talk, but it will be extremely difficult to hold discussions after this.","Bolivien und Chile werden die Verhandlungen irgendwann wiederaufnehmen, aber es wird schwierig werden, die Gespräche im Anschluss daran weiterzuführen.","Bolivien und China werden irgendwann wieder ins Gespräch kommen, allerdings wird es äußerst schwierig sein, die Verhandlungen nach diesem Vorfall aufrechtzuerhalten.","Bolivien und Chile werden irgendwann weiter miteinander reden, aber es wird extrem schwierig sein, danach Gespräche zu führen.",620,99.5,0.590751380254111,0.4130227580440255,0.6099532595712429,2
The two countries have not exchanged ambassadors since 1962.,Die beiden Länder haben seit 1962 keine Botschafter ausgetauscht.,Die beiden Länder habe seit 1962 keine Botschafter mehr ausgetauscht.,Die beiden Länder haben seit 1962 keine Botschafter mehr ausgetauscht.,621,100.0,0.616957078211429,0.4573513876706568,0.6432092305953999,1
"Former president Eduardo Rodríguez Veltzé, Bolivia's representative at The Hague, rejected the idea that the court's decision-making was unusually speedy.","Der ehemalige Präsident Eduardo Rodríguez Veltzé, Boliviens Vertreter in Den Haag, wies die Idee zurück, dass das Gericht ungewöhnlich schnell entschieden habe.","Der ehemalige Präsident Eduardo Rodríguez Veltzé, Boliviens Vertreter in Den Haag, wies die Vorstellung zurück, dass die Entscheidungsfindung des Gerichts ungewöhnlich schnell gewesen sei.","Der ehemalige Präsident Eduardo Rodríguez Veltzé, Boliviens Vertreter in Den Haag, wies die Vorstellung zurück, dass die Entscheidungsfindung des Gerichts ungewöhnlich schnell erfolgt sei.",622,99.5,0.590751380254111,0.4130227580440255,0.6099532595712429,2
"Monday will bring Bolivia ""an extraordinary opportunity to open a new era of relations with Chile"" and a chance to ""put an end to 139 years of disagreements with mutual benefits,"" he said.","Der Montag wird Bolivien „eine außergewöhnliche Gelegenheit bieten, eine neue Ära der Beziehungen zu Chile zu beginnen“ sowie eine Chance eröffnen, „139 Jahre Meinungsverschiedenheiten mit wechselseitigem Nutzen ein Ende zu setzen“, sagte er.","Montag erhält Bolivien „eine außerordentliche Chance auf den Beginn einer neuen Ära der Beziehungen mit Chile“ sowie die Möglichkeit, „139 Jahren der Uneinigkeit zum beiderseitigen Nutzen ein Ende zu bereiten,“ sagte er.","Der Montag bringe Bolivien „eine außergewöhnliche Gelegenheit, eine neue Ära der Beziehungen zu Chile zu eröffnen“ und eine Chance, „139 Jahre der Meinungsverschiedenheiten mit gegenseitigem Nutzen zu beenden“, sagte er.",623,100.0,0.616957078211429,0.4573513876706568,0.6432092305953999,1
Calzadilla also denied that Morales - still one of Latin America's most popular presidents - was using the maritime issue as a political crutch.,"Calzadilla leugnete ebenfalls, dass Morales, der weiterhin als einer der beliebtesten Präsidenten Lateinamerikas gilt, die Frage des Meerzugangs politisch für seine Zwecke nutzt.","Calzadilla hat ebenfalls abgestritten, dass Morales – noch immer der beliebteste Präsident Lateinamerikas – die maritime Angelegenheit als politische Stütze verwendet hat.","Calzadilla bestritt auch, dass Morales – immer noch einer der beliebtesten Präsidenten Lateinamerikas – die maritime Frage als politische Krücke nutze.",624,88.0,-0.0119796727642087,-0.6065357233685059,-0.15493407398436843,1
"""Bolivia will never give up its right to have access to the Pacific Ocean,"" he added.","„Bolivien wird niemals das Recht auf den Zugang zum Pazifischen Ozean aufgeben“, fügte er hinzu.","„Bolivien wird nie auf das Recht verzichten, Zugang zum Pazifik zu haben,“ ergänzte er.","„Bolivien wird niemals sein Recht aufgeben, Zugang zum Pazifik zu haben“, fügte er hinzu.",625,99.0,0.564545682296793,0.36869412841739413,0.5766972885470859,1
"""The ruling is an opportunity to see that we need to overcome the past.""","„Das Ergebnis ist eine Chance, zu sehen, dass wir die Vergangenheit überwinden müssen.“","„Die Entscheidung ist eine Möglichkeit, zu erkennen, dass wir die Vergangenheit hinter uns lassen müssen.“","„Das Urteil ist eine Gelegenheit zu sehen, dass wir die Vergangenheit überwinden müssen“.",626,100.0,0.616957078211429,0.4573513876706568,0.6432092305953999,1
North Korea says nuclear disarmament won't come unless it can trust US,"Nordkorea sagt, dass die nukleare Abrüstung nicht kommen wird, es sei denn, es kann den USA vertrauen.","Nordkorea gibt bekannt, dass die nukleare Abrüstung erst erfolgen wird, wenn die USA vertrauenswürdig sind.","Nordkorea sagt, dass nukleare Abrüstung nicht kommen wird, wenn es den USA nicht vertrauen kann",627,99.0,0.564545682296793,0.36869412841739413,0.5766972885470859,1
North Korean Foreign Minister Ri Yong Ho says his nation will never disarm its nuclear weapons first if it can't trust Washington.,"Der nordkoreanische Außenminister Ri Yong Ho sagt, dass seine Nation ihre Atomwaffen nie zuerst entschärfen wird, wenn sie Washington nicht vertrauen kann.","Der nordkoreanische Außenminister Ri Yong Ho sagt, dass sein Land seine Atomwaffen niemals zuerst abrüsten wird, wenn es Washington nicht trauen kann.","Der nordkoreanische Außenminister Ri Yong Ho sagt, seine Nation werde niemals zuerst ihre Atomwaffen abrüsten, wenn sie Washington nicht vertrauen könne.",628,99.0,0.30041402825134,-0.07810161363536684,0.5766972885470859,1
Ri was speaking Saturday at the United Nations General Assembly.,Ri sprach am Samstag bei der Generalversammlung der Vereinten Nationen.,Ri sprach am Samstag bei der Generalversammlung der Vereinten Nationen.,Ri sprach am Samstag vor der Generalversammlung der Vereinten Nationen.,629,99.0,0.30041402825134,-0.07810161363536684,0.5766972885470859,1
He called on the United States to follow through on promises made during a summit in Singapore between the rivals' leaders.,"Er forderte die Vereinigten Staaten dazu auf, die Versprechen, die während eines Gipfels der beiden rivalisierenden Anführer in Singapur gemacht wurden, einzuhalten.","Er forderte die Vereinigten Staaten auf, sich an die Zusagen zu halten, die die Staatschefs der rivalisierenden Länder sich bei einem Gipfeltreffen in Singapur gegeben hatten.","Er forderte die Vereinigten Staaten auf, ihre Versprechen einzuhalten, die sie während eines Gipfeltreffens zwischen den Führern der Rivalen in Singapur gemacht hatten.",630,99.0,0.30041402825134,-0.07810161363536684,0.5766972885470859,1
His comments come as US. Secretary of State Mike Pompeo seems to be on the verge of restarting deadlocked nuclear diplomacy more than three months after the Singapore with North Korea's Kim Jong Un.,"Seine Äußerungen kommen zu einem Zeitpunkt, da US-Außenminister Mike Pompeo den Anschein macht, die auf Eis gelegten diplomatischen Gespräche zur nuklearen Abrüstung drei Monate nach dem Treffen mit dem nordkoreanischen Diktator Kim Jong Un in Singapur wiederaufzunehmen.","Seine Kommentare erfolgen zu einem Zeitpunkt, wo US-Außenminister Mike Pompeo im Begriff zu sein scheint, mehr als drei Monate nach dem Gipfel in Singapur mit dem Nordkoreaner Kim Jong Un die blockierte Nukleardiplomatie wieder in Gang zu bringen.","US-Außenminister Mike Pompeo scheint mehr als drei Monate nach dem Singapur-Gipfel mit Nordkoreas Kim Jong Un kurz davor zu stehen, die festgefahrene Atomdiplomatie wieder in Gang zu bringen.",631,100.0,0.464972156764656,0.2002590826834026,0.6432092305953999,1
