index,src,mt,ref,pe,human_score,system,doc_id,sys_doc_id,dp_runs_scores
564,Add the following ActionScript 2.0 in the Actions panel:,"Fügen Sie im Bedienfeld ""Aktionen"" den folgenden ActionScript 2.0 hinzu:","Fügen Sie den folgenden ActionScript 2.0-Code im Bedienfeld ""Aktionen"" hinzu:","Fügen Sie im Bedienfeld ""Aktionen"" das folgende ActionScript 2.0 hinzu:",0.1538461538461538,nmt,3,3_nmt,-0.036876924335956573|-0.023707961663603783|0.038069188594818115|0.008936077356338501|0.029410075396299362
565,An interactive form can be filled out on a computer and submitted through an Internet or local network connection.,Ein interaktives Formular kann auf einem Computer ausgefüllt und über eine Internet- oder LAN-Verbindung übermittelt werden.,Ein interaktives Formular kann auf einem Computer ausgefüllt und per Internet oder LAN-Verbindung versendet werden.,Ein interaktives Formular kann auf einem Computer ausgefüllt und über eine Internet- oder LAN-Verbindung übermittelt werden.,0.0,nmt,3,3_nmt,-0.029332885518670082|0.015361436642706394|0.015007119625806808|0.028893789276480675|0.03951988369226456
566,Select either the Flash Only or Flash HTTPS template from the Template pop‑up menu.,"Wählen Sie im Popupmenü ""Vorlage"" entweder die Vorlage ""Nur Flash"" oder ""Flash-HTTPS.""","Wählen Sie im Popupmenü ""Vorlage"" die Vorlage ""Nur Flash"" oder ""Flash HTTPS"" aus.","Wählen Sie im Popupmenü ""Vorlage"" entweder die Vorlage ""Nur Flash"" oder ""Flash-HTTPS"".",0.0,nmt,3,3_nmt,-0.008346229791641235|0.025340553373098373|0.029712403193116188|0.04441359266638756|0.04701392725110054
567,"Contribute does not remove the administrative settings file for the website when you disable CPS, so roles and permissions are unaffected.","Contribute entfernt die Verwaltungseinstellungen für die Website nicht, wenn Sie CPS deaktivieren. Rollen und Berechtigungen haben somit keine Auswirkungen.","Die Datei mit den Verwaltungseinstellungen für die Website wird in Contribute nicht entfernt, wenn Sie CPS deaktivieren, so dass die Rollen und Berechtigungen nicht beeinträchtigt werden.","Contribute entfernt die Datei mit den Verwaltungseinstellungen für die Website nicht, wenn Sie CPS deaktivieren. Die Rollen und Berechtigungen bleiben somit unverändert.",0.28,nmt,3,3_nmt,0.011155394837260246|0.05943945795297623|0.03715911880135536|0.07946639508008957|0.07050592452287674
568,The OpenGL tab lets you adjust the settings for unknown or untested 3D applications.,"Auf der Registerkarte ""OpenGL"" können Sie die Einstellungen für unbekannten oder nicht getestete 3D-Anwendungen anpassen.","Auf der Registerkarte ""OpenGL"" können Sie die Einstellungen für unbekannte oder nicht getestete 3D-Anwendungen anpassen.","Auf der Registerkarte ""OpenGL"" können Sie die Einstellungen für unbekannte oder nicht getestete 3D-Anwendungen anpassen.",0.0555555555555555,nmt,3,3_nmt,-0.015409870073199272|0.015515143051743507|0.032749153673648834|0.034247174859046936|0.05106422305107117
569,"In character styles, an override is displayed only if the applied attribute is part of the style.","In Zeichenformaten wird eine Abweichung nur angezeigt, wenn das angewendete Attribut Teil des Stils ist.","Bei Zeichenformaten werden abweichende Formatierungen nur angezeigt, wenn das jeweilige Attribut Teil des Formats ist.","In Zeichenformaten wird eine Abweichung nur angezeigt, wenn das angewendete Attribut Teil des Formats ist.",0.0588235294117647,nmt,3,3_nmt,-0.006702914368361235|0.029838982969522476|0.04424808919429779|0.06687520444393158|0.06429170817136765
570,"Shows the entire document in the specified area without preserving the original aspect ratio, which can cause distortion.","Zeigt das gesamte Dokument im festgelegten Bereich an, ohne das ursprüngliche Seitenverhältnis zu erhalten. Dies kann zu Verzerrungen führen.","Zeigt das gesamte Dokument im angegebenen Bereich an. Das ursprüngliche Seitenverhältnis des Films wird nicht beibehalten, wodurch es zu Verzerrungen kommen kann.","Zeigt das gesamte Dokument im festgelegten Bereich an, ohne das ursprüngliche Seitenverhältnis zu erhalten. Dies kann zu Verzerrungen führen.",0.0,nmt,3,3_nmt,0.0012970739044249058|0.053209416568279266|0.02890089713037014|0.08857914060354233|0.07881243526935577
571,Uses selected pixels to invert the current frozen area.,"Verwendet ausgewählte Pixel, um den aktuellen Fixierung zu umkehren.",Verwendet die ausgewählten Pixel zum Umkehren der aktuellen Fixierung.,"Verwendet ausgewählte Pixel, um die aktuelle Fixierung umzukehren.",0.4,nmt,3,3_nmt,0.011805687099695206|0.06776946783065796|0.20186254382133484|0.12295589596033096|0.08722652494907379
572,"Alternatively, double-click the path in the Classpath list, type the desired path, and click OK.","Alternativ können Sie in der Klassenpfadliste auf den Pfad doppelklicken, den gewünschten Pfad eingeben und auf ""OK"" klicken.","Sie können stattdessen auch in der Klassenpfad-Liste auf den Pfad doppelklicken, den gewünschten Pfad eingeben und dann auf ""OK"" klicken.","Alternativ können Sie in der Klassenpfadliste auf den Pfad doppelklicken, den gewünschten Pfad eingeben und auf ""OK"" klicken.",0.0,nmt,3,3_nmt,-0.025919798761606216|-0.00803830660879612|0.014778845943510532|0.01642385870218277|0.040092457085847855
573,"In Performance preferences, enter the amount of RAM you want to allocate to Photoshop in the Let Photoshop Use text box.","Geben Sie unter ""Leistungsvoreinstellungen"" im Textfeld ""In Photoshop verwenden"" den Speicherplatz ein, den Sie in Photoshop zuweisen möchten.","Geben Sie in den Leistungsvoreinstellungen im Textfeld ""Von Photoshop verwenden lassen"" die Arbeitsspeicherkapazität ein, die Sie Photoshop zuweisen möchten.","Geben Sie unter ""Leistungsvoreinstellungen"" im Textfeld ""In Photoshop verwenden"" den Speicherplatz ein, den Sie in Photoshop zuweisen möchten.",0.0,nmt,3,3_nmt,0.01626298390328884|0.07394539564847946|0.06983281672000885|0.08613228052854538|0.08374113589525223
574,"To change the visibility of multiple items, drag through the eye column.","Wenn Sie die Sichtbarkeit mehrerer Elemente ändern möchten, ziehen Sie den Zeiger über die Augenspalte.",Ziehen Sie zum Ein- oder Ausblenden mehrerer Elemente den Zeiger durch die Augenspalte.,"Wenn Sie die Sichtbarkeit mehrerer Elemente ändern möchten, ziehen Sie den Zeiger durch die Augenspalte.",0.0588235294117647,nmt,3,3_nmt,-0.008535458706319332|0.022290706634521484|0.02749396301805973|0.04482954367995262|0.06125161796808243
575,The Compress File option isn't available in Flash version 5 and earlier.,"Die Option ""Datei komprimieren"" ist in Flash Version 5 und früheren Versionen nicht verfügbar.","Die Option ""Dateien komprimieren"" ist in Version 5 und älteren Versionen von Flash nicht verfügbar.","Die Option ""Datei komprimieren"" ist in Flash Version 5 und früheren Versionen nicht verfügbar.",0.0,nmt,3,3_nmt,-0.02886051870882511|-0.019201913848519325|0.01702158898115158|0.01215706579387188|0.029199637472629547
576,This object is called the target object of the tween span.,Dieses Objekt wird als Zielobjekt für den Tween-Bereich bezeichnet.,Dieses Objekt wird als Zielobjekt der Tween-Folge bezeichnet.,Dieses Objekt wird als Zielobjekt des Tween-Bereichs bezeichnet.,0.3333333333333333,nmt,3,3_nmt,-0.010558012872934341|0.012580493465065956|0.04944096505641937|0.07189622521400452|0.06250270456075668
577,"To import variables into Illustrator from an XML file, choose Load Variable Library from the Variables panel menu.","Wenn Sie Variablen aus einer XML-Datei in Illustrator importieren möchten, wählen Sie im Menü des Variablenbedienfelds die Option ""Variablendaten laden.""","Sollen Variablen aus einer XML-Datei in Illustrator importiert werden, wählen Sie im Menü des Variablenbedienfelds die Option ""Variablen-Bibliothek laden.""","Wenn Sie Variablen aus einer XML-Datei in Illustrator importieren möchten, wählen Sie im Menü des Variablenbedienfelds die Option ""Variablendaten laden"".",0.0,nmt,3,3_nmt,-0.03730359673500061|-0.00272461399435997|0.01304700132459402|0.014065893366932869|0.03559938073158264
578,"If you select Simulate Paper Color, in addition to simulating the lightness of black ink, it also attempts to simulate what the paper color looks like.","Wenn Sie ""Papierfarbe simulieren"" aktivieren, wird darüber hinaus versucht, die Helligkeit der schwarzen Druckfarbe zu simulieren. Außerdem wird versucht, die Farbe der Papierfarbe zu simulieren.","Wenn Sie die Option ""Papierfarbe simulieren"" aktivieren, wird nicht nur die Helligkeit schwarzer Druckfarbe simuliert, sondern auch versucht, das Aussehen der Papierfarbe korrekt darzustellen.","Wenn Sie ""Papierfarbe simulieren"" aktivieren, wird darüber hinaus versucht, die Helligkeit der schwarzen Druckfarbe zu simulieren. Außerdem wird versucht, die Farbe der Papierfarbe zu simulieren.",0.0,nmt,3,3_nmt,0.013254642486572266|0.06798672676086426|0.13071897625923157|0.07980237156152725|0.083149753510952
579,Choose View > Show > Grid.,"Wählen Sie ""Ansicht"" > ""Einblenden"" > ""Raster.""","Wählen Sie ""Ansicht"" > ""Einblenden"" > ""Raster.""","Wählen Sie ""Ansicht"" > ""Einblenden"" > ""Raster"".",0.0,nmt,3,3_nmt,-0.0688769519329071|-0.07660850137472153|0.008847387507557869|-0.04358263313770294|-0.010917985811829567
580,"When a type object is selected, a bounding box appears around it in the document window and the word ""Type"" appears in the Appearance panel.","Wenn ein Textobjekt ausgewählt ist, wird im Dokumentfenster ein Begrenzungsrahmen angezeigt und im Aussehenbedienfeld wird das Wort ""Art"" angezeigt.","Wenn ein Textobjekt ausgewählt wurde, ist es im Dokumentfenster von einem Auswahlrahmen umgeben und im Aussehenbedienfeld wird das Wort ""Schrift"" angezeigt.","Wenn ein Textobjekt ausgewählt ist, wird im Dokumentfenster ein Begrenzungsrahmen angezeigt und im Aussehenbedienfeld wird das Wort ""Art"" angezeigt.",0.0,nmt,3,3_nmt,-0.01826721802353859|0.03167831525206566|0.02446685917675495|0.04842943698167801|0.05629662424325943
581,provides three ways for you to align objects on the Stage:,"bietet drei Möglichkeiten, Objekte auf der Bühne auszurichten:","In gibt es drei Möglichkeiten, Objekte auf der Bühne auszurichten:","bietet drei Möglichkeiten, Objekte auf der Bühne auszurichten:",0.0,nmt,3,3_nmt,-0.026696786284446716|-0.016542920842766762|0.021611029282212257|0.0319320484995842|0.044753603637218475
582,Hold down Ctrl (Windows) or Option (Mac OS) as you drag to roll the camera.,"Halten Sie beim Ziehen die Strg- (Windows) bzw. Wahltaste (Mac OS) gedrückt, um die Kamera zu rollen.","Halten Sie die Strg-Taste (Windows) bzw. Wahltaste (Mac OS) beim Ziehen gedrückt, um die Kamera zu rollen.","Halten Sie beim Ziehen die Strg- (Windows) bzw. Wahltaste (Mac OS) gedrückt, um die Kamera zu rollen.",0.0,nmt,3,3_nmt,-0.04272722825407982|-0.032036371529102325|0.011993182823061943|-0.008433084934949875|0.020926328375935555
583,All objects on the top-level layers are saved in the export.,Alle auf den obersten Ebenen enthaltenen Objekte werden beim Export gespeichert.,Alle Objekte auf den obersten Ebenen werden exportiert.,Alle auf den obersten Ebenen enthaltenen Objekte werden beim Export gespeichert.,0.0,nmt,3,3_nmt,-0.023353081196546555|0.005471460521221161|0.02586958184838295|0.049892596900463104|0.0470765195786953
584,Choose Duplicate Macro from the Text Macros panel menu.,"Wählen Sie aus dem Menü des Textmakrobedienfelds den Befehl ""Makro duplizieren.""","Wählen Sie im Menü des Textmakrobedienfelds den Befehl ""Makro duplizieren.""","Wählen Sie aus dem Menü des Textmakrobedienfelds den Befehl ""Makro duplizieren"".",0.0,nmt,3,3_nmt,-0.06740026921033859|-0.05448585003614426|0.013289653696119785|-0.02152581699192524|0.0031419843435287476
585,The onSoundLoaded () method executes when the sound loading is complete.,"Die onSoundLoaded () -Methode wird ausgeführt, wenn der Sound vollständig geladen ist.","Die onSoundLoaded () -Methode wird ausgeführt, nachdem der Sound vollständig geladen wurde.","Die onSoundLoaded ()-Methode wird ausgeführt, wenn der Sound vollständig geladen ist.",0.0,nmt,3,3_nmt,-0.02951928786933422|-0.018953068181872368|0.014658667147159576|0.0168557558208704|0.029999107122421265
586,"previews, including in saved documents;server.","Vorschauen, auch in gespeicherten Dokumenten; Server.",Vorschau:in gespeicherte Dokumente einschließen;Server.,"Vorschau, in gespeicherte Dokumenten einschließen; Server.",0.4444444444444444,nmt,3,3_nmt,0.09409255534410477|0.15711109340190887|0.174297496676445|0.2179187834262848|0.15913526713848114
587,"Otherwise, the application may not print the colors correctly, or it may not print the image at all.","Andernfalls werden die Farben in der Anwendung möglicherweise nicht korrekt gedruckt, oder das Bild wird nicht gedruckt.",Andernfalls kann die Anwendung die Farben u. U. nicht korrekt ausgeben oder das Bild überhaupt nicht drucken.,"Andernfalls werden die Farben in der Anwendung möglicherweise nicht korrekt gedruckt, oder das Bild wird nicht gedruckt.",0.0,nmt,3,3_nmt,0.019834937527775764|0.0646953135728836|0.06606381386518478|0.09843543916940689|0.09349741041660309
588,"By default, this preference is off.",Standardmäßig ist diese Voreinstellung deaktiviert.,Diese Voreinstellung ist standardmäßig deaktiviert.,Standardmäßig ist diese Voreinstellung deaktiviert.,0.0,nmt,3,3_nmt,-0.06039746105670929|-0.04811623692512512|0.009582921862602234|-0.011196188628673553|0.009986192919313908
589,Envelope lines show the volume of the sound as it plays.,Mit Hüllen-Linien wird die Lautstärke des Sounds während der Wiedergabe angezeigt.,Der Verlauf der Lautstärke während der Soundwiedergabe wird durch die Hüllenlinien angezeigt.,Mit Hüllen-Linien wird die Lautstärke des Sounds während der Wiedergabe angezeigt.,0.0,nmt,3,3_nmt,0.02333998866379261|0.06543366611003876|0.052567411214113235|0.15642155706882477|0.12414950877428055
590,Illustrator uses the nonzero winding rule as the default rule.,"In Illustrator wird die Windungsregel ""Nicht-Null"" als Standardregel verwendet.","In Illustrator ist ""Nicht-Null"" die Standardregel.","In Illustrator wird die Windungsregel ""Nicht-Null"" als Standardregel verwendet.",0.0,nmt,3,3_nmt,-0.0019188560545444489|0.023437190800905228|0.024739377200603485|0.06267817318439484|0.05927424877882004
591,"To view information about a range of values, drag in the histogram to highlight the range.","Um Informationen über einen Wertebereich anzuzeigen, ziehen Sie im Histogramm, um den Bereich hervorzuheben.","Wenn Sie Informationen zu einem Wertebereich anzeigen möchten, markieren Sie den Bereich durch Ziehen des Zeigers im Histogramm.","Um Informationen über einen Wertebereich anzuzeigen, ziehen Sie im Histogramm, um den Bereich hervorzuheben.",0.0,nmt,3,3_nmt,0.02498442307114601|0.08519445359706879|0.0353875532746315|0.09064700454473495|0.08559007942676544
592,Draws shapes as separate objects that do not automatically merge together when overlaid.,"Zeigt Formen als separate Objekte an, die beim Angleichen nicht automatisch zusammengefügt werden.","Formen werden hier als separate Objekte gezeichnet, die nicht automatisch verbunden werden, wenn sie sich überlappen.","Zeigt Formen als separate Objekte an, die beim Angleichen nicht automatisch zusammengefügt werden.",0.0,nmt,3,3_nmt,0.0216946043074131|0.08841709792613983|0.03986907750368118|0.12749379873275757|0.10481224209070206
593,Choose a library file from the bottom of the panel menu.,Wählen Sie im unteren Bereich des Bedienfeldmenüs eine Bibliotheksdatei.,Wählen Sie unten im Bedienfeldmenü eine Bibliotheksdatei.,Wählen Sie im unteren Bereich des Bedienfeldmenüs eine Bibliotheksdatei.,0.0,nmt,3,3_nmt,-0.041363425552845|-0.03071686439216137|0.012097712606191635|0.005241941194981337|0.025678444653749466
