index,src,mt,ref,dp_runs_scores,pe,lp,human_score,system,doc_id,sys_doc_id
230,"8/38 Zur Weiterbehandlung können Flexicam 1,5 mg/ml Suspension zum Eingeben für Hunde in einer Dosierung von 0,1 mg Meloxicam/kg Körpergewicht 24 Stunden nach der Injektion eingesetzt werden.","8 / 34 may be used for continuation of Flexicam 1.5 mg / ml oral suspension for dogs of treatment at a dosage of 0.1 mg meloxicam / kg body weight, 24 hours after administration of the injection.","Flexicam 1.5 mg/ ml oral suspension may be used for continuation of treatment at a dosage of 0.1 mg meloxicam/ kg body weight, 24 hours after administration of the injection.",[0.08431309461593628],"8/34 may be used for continuation of Flexicam 1.5 mg/ml oral suspension for dogs at a dosage of 0.1 mg meloxicam/kg body weight, 24 hours after administration of the injection.",de-en,0.0526315789473684,smt,2,2_smt
231,"Xiliarx 50 mg Tabletten sind in Packungen mit 7, 14, 28, 30, 56, 60, 90, 112, 180 oder 336 Tabletten und in Bündelpackungen mit 336 (3x112) Tabletten erhältlich.","Xiliarx 50 mg tablets are available in packs containing 7, 14, 28, 30, 56, 60, 90, 112, 180 or 336 tablets and in multipacks containing 336 (3x112) tablets.","Xiliarx 50 mg tablets are available in packs containing 7, 14, 28, 30, 56, 60, 90, 112, 180 or 336 tablets and in multipacks containing 336 (3x112) tablets.",[0.011204922571778297],"Xiliarx 50 mg tablets are available in packs containing 7, 14, 28, 30, 56, 60, 90, 112, 180 or 336 tablets and in multipacks containing 336 (3x112) tablets.",de-en,0.0,smt,2,2_smt
232,Führen Sie die Injektion entsprechend der Anweisung Ihres Arztes durch.,Inject as instructed by your health care professional.,Follow the injection procedure as instructed by your health care professional.,[0.015624526888132095],Inject as instructed by your health care professional.,de-en,0.0,smt,2,2_smt
233,Bitte lesen und befolgen Sie diese Bedienungsanleitung genau.,Please read and follow these instructions exactly.,Read and follow all of these instructions carefully.,[0.015457885339856148],Please read and follow these instructions exactly.,de-en,0.0,smt,2,2_smt
234,"Entfernen Sie NICHT den grauen Stopfen oder den Aluminiumring, der sich rund um den oberen Teil der Durchstechflasche befindet (siehe Abb. 1).",Do NOT remove the grey stopper or aluminium ring around the top of the vial (see Diagram 1).,DO NOT remove the grey stopper or aluminium ring around the top of the vial (see Diagram 1).,[0.010429213754832745],Do NOT remove the grey stopper or aluminium ring around the top of the vial (see Diagram 1).,de-en,0.0,smt,2,2_smt
235,Bei Untersuchungen mit anderen Interferonen konnte eine Speziesspezifität nachgewiesen werden.,In Studies with other interferons have demonstrated species specificity.,Studies with other interferons have demonstrated species specificity.,[0.17898526787757874],"In studies with other interferons, a species specificity could be demonstrated.",de-en,0.3846153846153846,smt,2,2_smt
236,"Vedaprofen ist ein nichtsteroidales Antiphlogistikum (NSAID), welches zur Gruppe der Arylpropionsäurederivate gehört.","Vedaprofen is a non-steroidal anti-inflammatory drug (NSAID), belongs to the group of Arylpropionsäurederivate.",Vedaprofen is a non-steroidal anti-inflammatory drug (NSAID) belonging to the propionic acid derivate group.,[0.08364236354827881],Vedaprofen is a non-steroidal anti-inflammatory drug (NSAID) which belongs to the group of propionic acid derivate group.,de-en,0.25,smt,2,2_smt
237,"Salzsäure, Natriumhydroxid (zur pH-Einstellung).","hydrochloric acid, sodium hydroxide (to adjust pH).","Hydrochloric acid, sodium hydroxide (for pH adjustment).",[0.010923872701823711],"Hydrochloric acid, sodium hydroxide (to adjust pH).",de-en,0.0,smt,2,2_smt
238,"Die wichtigsten zu harmonisierenden Abschnitte waren: Abschnitt 4.1, 4.2, 4.3, 4.4 und 4.6 der Zusammenfassung der Merkmale des Arzneimittels.","The main cause harmonisierenden sections were: section 4.1, 4.2, 4.3, 4.4 and 4.6 of the SPC.","The main areas for harmonisation were: the sections 4.1, 4.2, 4.3, 4.4 and 4.6 of the summary of product information (SPC).",[0.1085355132818222],"The main cause harmonising sections were: section 4.1, 4.2, 4.3, 4.4 and 4.6 of the SPC.",de-en,0.0476190476190476,smt,2,2_smt
239,Ethnische Unterschiede ACE-Hemmer verursachen bei Patienten mit schwarzer Hautfarbe häufiger angioneurotische Ödeme als bei Patienten mit nicht schwarzer Hautfarbe.,Ethnic differences of ACE inhibitors cause a higher in patients with Black angioedema than in non-black patients.,Ethnic differences ACE inhibitors cause higher rate of angioedema in black patients than in non black patients.,[0.19879721105098724],Ethnic differences: ACE inhibitors cause angioedema more frequently in patients with black skin colour than in patients with non-black skin colour.,de-en,0.4347826086956521,smt,2,2_smt
240,Nach Markteinführung gab es Berichte schwerwiegender Fälle einschließlich eines tödlich verlaufenden Falles von Herpesenzephalitis.,"There have also been post-marketing reports of serious cases of rash, including fatal Falles of Herpesenzephalitis.","In post marketing experience, there have been reports of serious cases, including one fatal case of herpes encephalitis.",[0.06807513535022736],"There have also been post-marketing reports of serious cases, including one fatal case of herpesviral encephalitis.",de-en,0.3333333333333333,smt,2,2_smt
241,"Außerdem erhalten Ärzte einen „Dosierungsrechner“, mit dessen Hilfe sie die zu injizierende Menge Nplate berechnen können.","will also receive a ""Dosierungsrechner to help them calculate the volumes of Nplate.",Doctors will also receive a ‘ dosing calculator’ to help them calculate the volumes of Nplate that need to be injected.,[0.18563386797904968],"Doctors also receive a ""dosage calcculator"" to help them calculate the volumes of Nplate to in inject.",de-en,0.35,smt,2,2_smt
242,Forsteo kann zu einem Anstieg der Kalziummenge in Ihrem Urin führen.,Forsteo may result in an increase in Kalziummenge in your urine.,FORSTEO may cause an increase in the amount of calcium in your urine.,[0.06432097405195236],Forsteo may result in an increase in calcium concentration in your urine.,de-en,0.1538461538461538,smt,2,2_smt
243,"Wenn eine Erhöhung der FSH-Dosis 103 angezeigt ist, sollte die Anpassung der Dosis vorzugsweise in 7-14tägigen Intervallen und in Schritten von 37,5-75 I.E. erfolgen.","If an FSH dose increase is deemed appropriate, dose adaptation should preferably be at 7-14 day intervals and preferably with 37.5-75 IU increments.","If an FSH dose increase is deemed appropriate, dose adaptation should preferably be at 7-14 day intervals and preferably with 37.5-75 IU increments.",[0.02088845707476139],"If an FSH dose increase is deemed appropriate, dose adaptation should preferably be carried out at 7-14 day intervals and preferably with 37.5-75 IU increments.",de-en,0.074074074074074,smt,2,2_smt
244,"Die Patienten waren bei Beginn der Behandlung zwischen 6 Monate und 3,5 Jahre alt.",Patients had after initiation of therapy between 6 months and 3.5 years of age.,Subjects ranged in age from 6 months to 3.5 years at initiation of treatment.,[0.1555979996919632],Patients were between 6 months and 3.5 years of age after initiation of therapy.,de-en,0.1333333333333333,smt,2,2_smt
245,"Sicherstellen, dass alle Verbindungen fest sind.",gastropathy that all the container.,Ensure all connections are tight.,[0.6300680637359619],Ensure that all connections are secure.,de-en,0.5714285714285714,smt,2,2_smt
246,"Irbesartan Hydrochlorothiazide Winthrop 150 mg/12,5 mg Tabletten.",Irbesartan Hydrochlorothiazide Winthrop 150 mg / 12.5 mg tablets.,Irbesartan Hydrochlorothiazide Winthrop 150 mg/ 12.5 mg tablets.,[0.011665038764476776],Irbesartan Hydrochlorothiazide Winthrop 150 mg / 12.5 mg tablets.,de-en,0.0,smt,2,2_smt
247,"Jede Fertigspritze enthält 0,20 mg Phenylalanin.",Each pre-filled syringe contains 0.20 mg phenylalanine.,Each pre-filled syringe contains 0.20 mg phenylalanine.,[0.008869150653481483],Each pre-filled syringe contains 0.20 mg phenylalanine.,de-en,0.0,smt,2,2_smt
248,Diese Aktualisierung könnte freilich durch eine Typ-II-Änderung auf nationaler Ebene erfolgen.,This update may be freilich by • The national level.,This could indeed be done through a type II variation at national level.,[0.4489695429801941],This update may be voluntarily carried out on a national level.,de-en,0.4166666666666667,smt,2,2_smt
249,TMZ wurde als Salvage-Therapie in der Folgephase an 161 von 282 Patienten (57%) des RT (allein) Arms und an 62 von 277 (22%) des TMZ + RT Arms verabreicht.,"41 TMZ was administered as salvage therapy in the follow-up phase in 161 patients of the 282 (57%) in the RT alone arm, and 62 patients of the 277 (22%) in the TMZ + RT arm.","86 TMZ was administered as salvage therapy in the follow-up phase in 161 patients of the 282 (57%) in the RT alone arm, and 62 patients of the 277 (22%) in the TMZ + RT arm.",[0.01714668609201908],41 TMZ was administered as salvage therapy in the follow-up phase in 161 of 282 patients (57%) in the RT (alone) arm and 62 of 277 patients (22%) in the TMZ + RT arm.,de-en,0.2093023255813953,smt,2,2_smt
250,"Welche Konsequenzen hat die Rücknahme für Patienten, die derzeit an klinischen Studien bzw. „Compassionate-Use“ -Programmen mit Advexin teilnehmen?",What are the consequences of the withdrawal for patients undergoing clinical trials or compassionate use programmes with Advexin?,What are the consequences of the withdrawal for patients undergoing clinical trials or compassionate use programmes with Advexin?,[0.01224338635802269],What are the consequences of the withdrawal for patients undergoing clinical trials or compassionate use programmes with Advexin?,de-en,0.0,smt,2,2_smt
251,"Die Daten zeigen, dass Abacavir und Lamivudin in das zentrale Nervensystem (ZNS) eindringen und in der Zerebrospinalflüssigkeit nachweisbar sind.",Data show that abacavir and lamivudine penetrate the central nervous system (CNS) and dabigatran in the cerebrospinal fluid.,Data show that abacavir and lamivudine penetrate the central nervous system (CNS) and reach the cerebrospinal fluid (CSF).,[0.05220891162753105],Data show that abacavir and lamivudine penetrate the central nervous system (CNS) and are traceable in the cerebrospinal fluid.,de-en,0.0909090909090909,smt,2,2_smt
252,CEPROTIN gehört zu einer Klasse von Arzneimitteln die Antithrombotika genannt werden.,CEPROTIN belongs to a class of medicines called the antithrombotic agents.,CEPROTIN belongs to a class of medicines called antithrombotics.,[0.011161688715219498],CEPROTIN belongs to a class of medicines called the antithrombotic agents.,de-en,0.0,smt,2,2_smt
253,"11 Diabetiker Die Bioverfügbarkeit (AUC) von Tadalafil war bei Diabetikern etwa 19% niedriger, als der AUC- Wert von gesunden Probanden.",11 Patients with diabetes Tadalafil exposure (AUC) in patients with diabetes was approximately 19% lower than the AUC value for healthy subjects.,10 Patients with diabetes Tadalafil exposure (AUC) in patients with diabetes was approximately 19% lower than the AUC value for healthy subjects.,[0.023355435580015182],11 Patients with diabetes Tadalafil exposure (AUC) in patients with diabetes was approximately 19% lower than the AUC value for healthy subjects.,de-en,0.0,smt,2,2_smt
254,Erkrankungen des Nervensystems:,Nervous system disorders:,Nervous system disorders Common:,[0.010317781940102577],Nervous system disorders:,de-en,0.0,smt,2,2_smt
